ir1_ch4,ir3_co,uv0_o3,uv1_no2,uv3_bro,uv4_h2co,uv5_so2,uv6_oclo,uv7_so2,uv8_h2o,uv9_chocho,lat,lon
4.098069323788277e+19,2.917239049172937e+18,5.407764389274382e+18,2830513862516989.0,45227322601116.94,0.0,4206695793289034.0,1259449309992.4211,4069958071637234.0,5.620271251474047e+21,153062990167857.56,-78.38709677419355,-88.57142857142857
4.515232470351245e+19,4.192017132430207e+18,5.185208037511086e+18,2670914876133327.5,46633059702877.945,0.0,4633253777172712.0,1394392230418.6965,4465045123236711.5,6.891012565848758e+21,149833788270022.97,-78.38709677419355,-82.85714285714286
6.360576466324583e+19,4.157812644727989e+18,5.055515745309981e+18,2561168766213170.0,48362944739356.64,0.0,3796066624888879.0,2353633993480.223,3593055673480899.5,7.828278194729174e+21,164437927009328.25,-78.38709677419355,-77.14285714285714
4.986129964437138e+19,5.458442431933894e+18,4.95134208585348e+18,2474967141684030.5,49477286258705.055,0.0,4343140639537230.5,1840670950418.0679,4113025616033245.0,8.022884363921617e+21,154806625283304.3,-78.38709677419355,-71.42857142857143
5.642712708110683e+19,3.7286537362452997e+18,4.844182144861699e+18,2391974131516719.5,49013219275445.414,0.0,4165916557556037.0,1565741236137.8984,4015592012968705.5,8.204788916698877e+21,148799859546558.78,-78.38709677419355,-65.71428571428571
4.6319546726183625e+19,5.852101105052028e+18,4.750273767494274e+18,2302914331483059.0,50059348494995.73,0.0,4638237258582947.0,2015620246766.6187,4392412199690575.0,8.444906603471692e+21,151945133097635.25,-78.38709677419355,-60.0
4.75983502930913e+19,5.612269203409e+18,4.680330120085105e+18,2248019178993839.2,49661917588697.875,0.0,3514194065847211.5,1870852038243.6235,3233791231935261.0,7.593160503092903e+21,144930832741189.56,-78.38709677419355,-54.28571428571428
6.3155759390346805e+19,6.214054223381229e+18,4.628066072930766e+18,2230478123366155.0,49526979601368.51,0.0,4170225618332578.0,1859559336653.5923,3810102565334786.5,6.850463339576677e+21,137921679428573.06,-78.38709677419355,-48.571428571428555
4.978750250878098e+19,4.698818998428006e+18,4.61960620637438e+18,2192934211372356.8,50870696849858.0,0.0,4793388093967055.0,1690287109856.1384,4293281039798763.0,6.794326450497675e+21,152306446892507.8,-78.38709677419355,-42.85714285714286
4.95736307331452e+19,6.362745604821234e+18,4.630250511043094e+18,2171925287624082.8,51228023121793.18,0.0,4195811240145329.0,1696688129682.5525,3757961561886173.0,6.619948588919929e+21,149884882392946.6,-78.38709677419355,-37.14285714285714
9.220069276924058e+19,1.0179169137930785e+19,4.622287524863727e+18,2147534685656294.2,49626556340045.3,0.0,3785527705826397.0,1220407960631.1978,3368898192227855.5,5.616304379149709e+21,135806371123295.06,-78.38709677419355,-31.428571428571416
9.187566501370544e+19,4.784458231487212e+18,4.6109167315803884e+18,2138918354089534.0,48471871429044.77,0.0,3603218518427622.5,1230036472412.4446,3295266903844337.5,4.688096499289043e+21,147307265880239.78,-78.38709677419355,-25.714285714285722
6.423721372546266e+19,5.081564547201176e+18,4.5928392575588096e+18,2149514510547298.5,47074149001846.125,0.0,3466936639659854.5,1529839224213.453,3296188343937858.5,3.4680755737496697e+21,137709688352622.55,-78.38709677419355,-20.0
7.907736437123031e+19,8.538520829065018e+18,4.555482106539051e+18,2151068850726204.0,45160337900045.16,0.0,2787320810860627.5,1137635319608.5283,2650895489414652.5,2.3500418679287736e+21,141162110551314.22,-78.38709677419355,-14.285714285714278
6.885609868722881e+19,5.436048352821498e+18,4.5046904554809324e+18,2150844772748284.0,43080892952709.875,0.0,3518391332634624.0,1463566098174.0588,3348955222769664.0,1.8145624469093176e+21,138539404790061.0,-78.38709677419355,-8.571428571428555
4.388529936845211e+19,5.344127839633977e+18,4.4632376541330924e+18,2161045993521652.2,41702287013193.74,0.0,5357915472005455.0,1728998887955.4653,5136288569441410.0,1.616031292836336e+21,130188673908836.11,-78.38709677419355,-2.857142857142861
3.6627229422832714e+19,7.569871914925268e+18,4.4190664808011653e+18,2156878307010108.2,39788106361804.734,0.0,2544756798139362.5,1389085762619.8171,2412657752979787.5,1.4591547042488496e+21,141824497685971.28,-78.38709677419355,2.857142857142861
3.193265678601587e+19,7.048486859009196e+18,4.397466050424545e+18,2163047301133252.2,39127574032500.96,0.0,2654245741898856.5,25672507359014.344,2518204592588758.5,1.397879658145655e+21,145376383244287.88,-78.38709677419355,8.571428571428584
3.4224333533811937e+19,3.655169233352846e+18,4.393178881936343e+18,2169850454898797.2,38583645387888.195,0.0,3957818080063879.5,1542245176491.7285,3669605049388521.5,1.3306678333671827e+21,145206253533266.88,-78.38709677419355,14.285714285714278
4.346527098997557e+19,1.4282406010661806e+19,4.438381185961238e+18,2213837582152694.2,37877367150736.805,0.0,3666557539931806.0,1306197976189.3608,3402942623630913.5,1.2206658718220125e+21,147072973053132.5,-78.38709677419355,20.0
3.8313921348253e+19,4.874741640621995e+18,4.477971994646288e+18,2249655708634759.2,37643690568015.09,0.0,2983450735066529.0,1341089915863.8594,2743959688314880.0,1.2341159195905362e+21,133368367563788.4,-78.38709677419355,25.714285714285722
